token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
72760,NIFTY28APR2627550CE,NIFTY,28APR2026,2755000.000000,65,OPTIDX,NFO,5.000000
72172,NIFTY26MAY2623800PE,NIFTY,26MAY2026,2380000.000000,65,OPTIDX,NFO,5.000000
72179,NIFTY26MAY2624000CE,NIFTY,26MAY2026,2400000.000000,65,OPTIDX,NFO,5.000000
72215,NIFTY28APR2623150PE,NIFTY,28APR2026,2315000.000000,65,OPTIDX,NFO,5.000000
72221,NIFTY28APR2623300PE,NIFTY,28APR2026,2330000.000000,65,OPTIDX,NFO,5.000000
72242,NIFTY26MAY2624350PE,NIFTY,26MAY2026,2435000.000000,65,OPTIDX,NFO,5.000000
72251,NIFTY28APR2623700CE,NIFTY,28APR2026,2370000.000000,65,OPTIDX,NFO,5.000000
72270,NIFTY28APR2624150PE,NIFTY,28APR2026,2415000.000000,65,OPTIDX,NFO,5.000000
72286,NIFTY26MAY2624700CE,NIFTY,26MAY2026,2470000.000000,65,OPTIDX,NFO,5.000000
72292,NIFTY26MAY2624850CE,NIFTY,26MAY2026,2485000.000000,65,OPTIDX,NFO,5.000000
72310,NIFTY26MAY2625300CE,NIFTY,26MAY2026,2530000.000000,65,OPTIDX,NFO,5.000000
72311,NIFTY28APR2624300PE,NIFTY,28APR2026,2430000.000000,65,OPTIDX,NFO,5.000000
72315,NIFTY26MAY2625350PE,NIFTY,26MAY2026,2535000.000000,65,OPTIDX,NFO,5.000000
72318,NIFTY26MAY2625400CE,NIFTY,26MAY2026,2540000.000000,65,OPTIDX,NFO,5.000000
72319,NIFTY26MAY2625400PE,NIFTY,26MAY2026,2540000.000000,65,OPTIDX,NFO,5.000000
72325,NIFTY28APR2624500CE,NIFTY,28APR2026,2450000.000000,65,OPTIDX,NFO,5.000000
72361,NIFTY28APR2625200CE,NIFTY,28APR2026,2520000.000000,65,OPTIDX,NFO,5.000000
72380,NIFTY26MAY2625950PE,NIFTY,26MAY2026,2595000.000000,65,OPTIDX,NFO,5.000000
72367,NIFTY28APR2625300CE,NIFTY,28APR2026,2530000.000000,65,OPTIDX,NFO,5.000000
72368,NIFTY28APR2625300PE,NIFTY,28APR2026,2530000.000000,65,OPTIDX,NFO,5.000000
72377,NIFTY26MAY2625900CE,NIFTY,26MAY2026,2590000.000000,65,OPTIDX,NFO,5.000000
72389,NIFTY26MAY2626100PE,NIFTY,26MAY2026,2610000.000000,65,OPTIDX,NFO,5.000000
72393,NIFTY26MAY2626200PE,NIFTY,26MAY2026,2620000.000000,65,OPTIDX,NFO,5.000000
72428,NIFTY28APR2625700PE,NIFTY,28APR2026,2570000.000000,65,OPTIDX,NFO,5.000000
72432,NIFTY28APR2625800PE,NIFTY,28APR2026,2580000.000000,65,OPTIDX,NFO,5.000000
72451,NIFTY26MAY2626250PE,NIFTY,26MAY2026,2625000.000000,65,OPTIDX,NFO,5.000000
72458,NIFTY28APR2626050PE,NIFTY,28APR2026,2605000.000000,65,OPTIDX,NFO,5.000000
72603,NIFTY26MAY2626750CE,NIFTY,26MAY2026,2675000.000000,65,OPTIDX,NFO,5.000000
72617,NIFTY26MAY2626950CE,NIFTY,26MAY2026,2695000.000000,65,OPTIDX,NFO,5.000000
72622,NIFTY26MAY2627050PE,NIFTY,26MAY2026,2705000.000000,65,OPTIDX,NFO,5.000000
72669,NIFTY28APR2626750CE,NIFTY,28APR2026,2675000.000000,65,OPTIDX,NFO,5.000000
72763,NIFTY28APR2627600PE,NIFTY,28APR2026,2760000.000000,65,OPTIDX,NFO,5.000000
89612,NIFTY26JUN2918000CE,NIFTY,26JUN2029,1800000.000000,65,OPTIDX,NFO,5.000000
89625,NIFTY26JUN2921000PE,NIFTY,26JUN2029,2100000.000000,65,OPTIDX,NFO,5.000000
89635,NIFTY26JUN2926000PE,NIFTY,26JUN2029,2600000.000000,65,OPTIDX,NFO,5.000000
72467,NIFTY28APR2626150CE,NIFTY,28APR2026,2615000.000000,65,OPTIDX,NFO,5.000000
72419,NIFTY28APR2625550CE,NIFTY,28APR2026,2555000.000000,65,OPTIDX,NFO,5.000000
72434,NIFTY28APR2625850CE,NIFTY,28APR2026,2585000.000000,65,OPTIDX,NFO,5.000000
72602,NIFTY26MAY2626700PE,NIFTY,26MAY2026,2670000.000000,65,OPTIDX,NFO,5.000000
72615,NIFTY26MAY2626900CE,NIFTY,26MAY2026,2690000.000000,65,OPTIDX,NFO,5.000000
72620,NIFTY26MAY2627000PE,NIFTY,26MAY2026,2700000.000000,65,OPTIDX,NFO,5.000000
72621,NIFTY26MAY2627050CE,NIFTY,26MAY2026,2705000.000000,65,OPTIDX,NFO,5.000000
72624,NIFTY26MAY2627100PE,NIFTY,26MAY2026,2710000.000000,65,OPTIDX,NFO,5.000000
72668,NIFTY28APR2626700PE,NIFTY,28APR2026,2670000.000000,65,OPTIDX,NFO,5.000000
72713,NIFTY28APR2626800CE,NIFTY,28APR2026,2680000.000000,65,OPTIDX,NFO,5.000000
72720,NIFTY28APR2626850PE,NIFTY,28APR2026,2685000.000000,65,OPTIDX,NFO,5.000000
72727,NIFTY28APR2627050CE,NIFTY,28APR2026,2705000.000000,65,OPTIDX,NFO,5.000000
72728,NIFTY28APR2627050PE,NIFTY,28APR2026,2705000.000000,65,OPTIDX,NFO,5.000000
72730,NIFTY28APR2627100PE,NIFTY,28APR2026,2710000.000000,65,OPTIDX,NFO,5.000000
72734,NIFTY28APR2627150PE,NIFTY,28APR2026,2715000.000000,65,OPTIDX,NFO,5.000000
72743,NIFTY28APR2627250CE,NIFTY,28APR2026,2725000.000000,65,OPTIDX,NFO,5.000000
72756,NIFTY28APR2627500CE,NIFTY,28APR2026,2750000.000000,65,OPTIDX,NFO,5.000000
72772,NIFTY28APR2627700PE,NIFTY,28APR2026,2770000.000000,65,OPTIDX,NFO,5.000000
86148,NIFTY27JUN2822000PE,NIFTY,27JUN2028,2200000.000000,65,OPTIDX,NFO,5.000000
86152,NIFTY27JUN2824000PE,NIFTY,27JUN2028,2400000.000000,65,OPTIDX,NFO,5.000000
89649,NIFTY26JUN2933000PE,NIFTY,26JUN2029,3300000.000000,65,OPTIDX,NFO,5.000000
86139,NIFTY27JUN2818000CE,NIFTY,27JUN2028,1800000.000000,65,OPTIDX,NFO,5.000000
86140,NIFTY27JUN2818000PE,NIFTY,27JUN2028,1800000.000000,65,OPTIDX,NFO,5.000000
89613,NIFTY26JUN2918000PE,NIFTY,26JUN2029,1800000.000000,65,OPTIDX,NFO,5.000000
89630,NIFTY26JUN2924000CE,NIFTY,26JUN2029,2400000.000000,65,OPTIDX,NFO,5.000000
89637,NIFTY26JUN2927000PE,NIFTY,26JUN2029,2700000.000000,65,OPTIDX,NFO,5.000000
